Date,Open,High,Low,Close,Adj Close,Volume
1970-03-23,3.734031,3.773754,3.694307,3.714169,0.711257,50348
1970-03-24,3.734031,3.793616,3.734031,3.793616,0.726471,49718
1970-03-25,3.793616,3.873064,3.753893,3.853202,0.737882,174329
1970-03-26,3.853202,3.873064,3.813478,3.853202,0.737882,91255
1970-03-30,3.853202,3.892926,3.793616,3.813478,0.730275,86221
1970-03-31,3.813478,3.833340,3.773754,3.773754,0.722668,69228
1970-04-01,3.793616,3.853202,3.793616,3.813478,0.730275,75522
1970-04-02,3.813478,3.853202,3.793616,3.793616,0.726471,112653
1970-04-03,3.793616,3.833340,3.753893,3.833340,0.734078,192580
1970-04-06,3.833340,3.853202,3.773754,3.773754,0.722668,123981
1970-04-07,3.773754,3.833340,3.753893,3.833340,0.734078,78039
1970-04-08,3.833340,3.833340,3.793616,3.793616,0.726471,42166
1970-04-09,3.793616,3.813478,3.753893,3.773754,0.722668,42796
1970-04-10,3.753893,3.753893,3.694307,3.694307,0.707454,124611
1970-04-13,3.694307,3.734031,3.654583,3.714169,0.711257,148526
1970-04-14,3.714169,3.734031,3.614859,3.694307,0.707454,134051
1970-04-15,3.694307,3.753893,3.654583,3.674445,0.703650,40278
1970-04-16,3.674445,3.714169,3.436103,3.436103,0.658008,160483
1970-04-17,3.356655,3.356655,3.217622,3.336793,0.638990,260550
1970-04-20,3.336793,3.416241,3.277208,3.297070,0.631383,115170
1970-04-21,3.297070,3.376517,3.277208,3.277208,0.627580,83074
1970-04-22,3.277208,3.336793,3.277208,3.297070,0.631383,83074
1970-04-23,3.297070,3.297070,3.217622,3.297070,0.631383,100066
1970-04-24,3.297070,3.336793,3.257346,3.277208,0.627580,103213
1970-04-27,3.336793,3.336793,3.237484,3.297070,0.631383,75522
1970-04-28,3.237484,3.237484,3.138175,3.158037,0.604759,260550
1970-04-29,3.177898,3.336793,3.177898,3.336793,0.638990,103213
1970-04-30,3.336793,3.376517,3.177898,3.257346,0.623777,136568
1970-05-01,3.257346,3.277208,3.177898,3.177898,0.608562,118947
1970-05-04,3.177898,3.237484,3.098451,3.118313,0.606245,79927
1970-05-05,3.118313,3.177898,3.098451,3.098451,0.602383,70487
1970-05-06,3.098451,3.197760,3.038865,3.098451,0.602383,166777
1970-05-07,3.098451,3.118313,3.019003,3.058727,0.594661,163001
1970-05-08,3.058727,3.098451,2.979280,3.019003,0.586938,104472
1970-05-11,3.019003,3.058727,2.860109,2.959418,0.575354,890526
1970-05-12,2.959418,2.999142,2.840247,2.939556,0.571492,215866
1970-05-13,2.939556,2.939556,2.860109,2.899832,0.563769,181881
1970-05-14,2.899832,2.899832,2.820385,2.860109,0.556047,152302
1970-05-15,2.860109,2.919694,2.840247,2.899832,0.563769,212719
1970-05-18,2.899832,2.959418,2.860109,2.899832,0.563769,130275
1970-05-19,2.899832,2.899832,2.780661,2.780661,0.540601,113912
1970-05-20,2.780661,2.820385,2.661490,2.701214,0.525156,155449
1970-05-21,2.701214,2.780661,2.661490,2.780661,0.540601,137198
1970-05-22,2.780661,2.800523,2.721076,2.760799,0.536739,91885
1970-05-25,2.721076,2.721076,2.562181,2.562181,0.498125,266843
1970-05-26,2.562181,2.641628,2.562181,2.582042,0.501986,231600
1970-05-27,2.582042,2.860109,2.582042,2.800523,0.544462,173070
1970-05-28,2.899832,3.058727,2.899832,3.038865,0.590799,344253
1970-05-29,3.038865,3.177898,3.019003,3.138175,0.610107,174329
1970-06-01,3.138175,3.277208,3.098451,3.098451,0.602383,110765
1970-06-02,3.098451,3.138175,2.979280,3.038865,0.590799,189433
1970-06-03,3.038865,3.078589,2.979280,3.078589,0.598522,83703
1970-06-04,3.078589,3.098451,2.979280,2.979280,0.579215,69857
1970-06-05,2.959418,2.959418,2.899832,2.919694,0.567631,84962
1970-06-08,2.919694,2.999142,2.899832,2.919694,0.567631,83703
1970-06-09,2.919694,2.979280,2.860109,2.860109,0.556047,73004
1970-06-10,2.860109,2.919694,2.800523,2.820385,0.548324,61047
1970-06-11,2.820385,2.860109,2.760799,2.780661,0.540601,76780
1970-06-12,2.780661,2.820385,2.760799,2.780661,0.540601,54753
1970-06-15,2.780661,2.840247,2.740937,2.780661,0.540601,94402
1970-06-16,2.780661,2.860109,2.780661,2.820385,0.548324,108248
1970-06-17,2.820385,2.899832,2.820385,2.840247,0.552185,71746
1970-06-18,2.840247,2.860109,2.780661,2.820385,0.548324,54124
1970-06-19,2.820385,2.879970,2.780661,2.840247,0.552185,140974
1970-06-22,2.800523,2.800523,2.721076,2.740937,0.532878,106989
1970-06-23,2.740937,2.780661,2.681352,2.701214,0.525156,112024
1970-06-24,2.701214,2.701214,2.641628,2.641628,0.513571,127128
1970-06-25,2.641628,2.760799,2.641628,2.721076,0.529016,204538
1970-06-26,2.721076,2.780661,2.721076,2.780661,0.540601,159225
1970-06-29,2.780661,2.820385,2.661490,2.661490,0.517432,106360
1970-06-30,2.661490,2.740937,2.661490,2.701214,0.525156,37131
1970-07-01,2.701214,2.840247,2.701214,2.800523,0.544462,52236
1970-07-02,2.800523,2.860109,2.780661,2.780661,0.540601,67340
1970-07-06,2.740937,2.740937,2.681352,2.681352,0.521294,57271
1970-07-07,2.681352,2.740937,2.641628,2.701214,0.525156,66711
1970-07-08,2.701214,2.740937,2.661490,2.681352,0.521294,81815
1970-07-09,2.681352,2.780661,2.681352,2.780661,0.540601,120835
1970-07-10,2.840247,2.899832,2.840247,2.899832,0.563769,62935
1970-07-13,2.919694,3.158037,2.919694,3.118313,0.606245,178105
1970-07-14,3.098451,3.098451,3.038865,3.058727,0.594661,40908
1970-07-15,3.058727,3.078589,2.959418,3.078589,0.598522,62305
1970-07-16,3.078589,3.177898,3.019003,3.038865,0.590799,119576
1970-07-17,3.038865,3.118313,3.019003,3.058727,0.594661,134051
1970-07-20,3.058727,3.078589,2.879970,2.919694,0.567631,159854
1970-07-21,2.860109,2.860109,2.780661,2.860109,0.556047,86850
1970-07-22,2.860109,3.098451,2.860109,2.919694,0.567631,96290
1970-07-23,2.979280,3.078589,2.979280,3.078589,0.598522,174329
1970-07-24,3.078589,3.098451,2.999142,3.038865,0.590799,59788
1970-07-27,3.038865,3.078589,2.979280,3.038865,0.590799,33985
1970-07-28,3.038865,3.078589,2.979280,2.999142,0.583076,50977
1970-07-29,2.999142,3.058727,2.979280,3.019003,0.586938,40908
1970-07-30,2.979280,2.979280,2.899832,2.919694,0.567631,72375
1970-07-31,2.939556,2.999142,2.939556,2.979280,0.579215,39019
1970-08-03,2.979280,2.979280,2.899832,2.899832,0.563769,67969
1970-08-04,2.899832,2.919694,2.879970,2.879970,0.569266,54753
1970-08-05,2.879970,2.919694,2.860109,2.860109,0.565340,50348
1970-08-06,2.860109,2.879970,2.820385,2.820385,0.557488,54753
1970-08-07,2.820385,2.899832,2.820385,2.860109,0.565340,195097
1970-08-10,2.860109,2.899832,2.800523,2.840247,0.561414,43425
1970-08-11,2.840247,2.860109,2.780661,2.860109,0.565340,58529
1970-08-12,2.860109,2.860109,2.820385,2.860109,0.565340,34614
1970-08-13,2.860109,2.860109,2.800523,2.820385,0.557488,33985
1970-08-14,2.820385,2.860109,2.820385,2.840247,0.561414,25174
1970-08-17,2.840247,2.860109,2.800523,2.800523,0.553562,45942
1970-08-18,2.820385,2.860109,2.820385,2.840247,0.561414,56012
1970-08-19,2.840247,2.879970,2.820385,2.860109,0.565340,84962
1970-08-20,2.860109,2.899832,2.820385,2.899832,0.573192,89367
1970-08-21,2.899832,3.078589,2.899832,3.078589,0.608526,267472
1970-08-24,3.118313,3.217622,3.118313,3.138175,0.620304,303345
1970-08-25,3.138175,3.297070,3.098451,3.257346,0.643859,212090
1970-08-26,3.257346,3.356655,3.237484,3.356655,0.663489,207684
1970-08-27,3.356655,3.416241,3.297070,3.356655,0.663489,247963
1970-08-28,3.376517,3.416241,3.376517,3.416241,0.675267,103842
1970-08-31,3.416241,3.495688,3.376517,3.495688,0.690970,158595
1970-09-01,3.436103,3.436103,3.297070,3.336793,0.659562,93143
1970-09-02,3.336793,3.376517,3.297070,3.376517,0.667415,59159
1970-09-03,3.376517,3.396379,3.297070,3.376517,0.667415,85591
1970-09-04,3.376517,3.396379,3.297070,3.297070,0.651711,99437
1970-09-08,3.297070,3.336793,3.257346,3.257346,0.643859,54753
1970-09-09,3.257346,3.336793,3.217622,3.257346,0.643859,79298
1970-09-10,3.257346,3.257346,3.197760,3.217622,0.636008,63564
1970-09-11,3.217622,3.356655,3.197760,3.257346,0.643859,129645
1970-09-14,3.257346,3.297070,3.217622,3.217622,0.636008,91885
1970-09-15,3.197760,3.197760,3.138175,3.138175,0.620304,61676
1970-09-16,3.138175,3.237484,3.118313,3.237484,0.639933,64193
1970-09-17,3.237484,3.316931,3.177898,3.177898,0.628155,77410
1970-09-18,3.177898,3.277208,3.177898,3.217622,0.636008,54124
1970-09-21,3.217622,3.217622,3.158037,3.177898,0.628155,106360
1970-09-22,3.177898,3.177898,3.158037,3.158037,0.624229,58529
1970-09-23,3.158037,3.177898,3.098451,3.098451,0.612451,61047
1970-09-24,3.118313,3.197760,3.118313,3.138175,0.620304,149155
1970-09-25,3.138175,3.197760,3.098451,3.098451,0.612451,114541
1970-09-28,3.098451,3.098451,3.038865,3.038865,0.600673,103213
1970-09-29,3.038865,3.138175,2.979280,3.098451,0.612451,150414
1970-09-30,3.098451,3.138175,3.078589,3.118313,0.616377,81186
1970-10-01,3.078589,3.078589,3.019003,3.078589,0.608526,43425
1970-10-02,3.078589,3.138175,3.038865,3.118313,0.616377,78039
1970-10-05,3.118313,3.217622,3.098451,3.177898,0.628155,127128
1970-10-06,3.177898,3.257346,3.177898,3.237484,0.639933,139715
1970-10-07,3.237484,3.297070,3.177898,3.257346,0.643859,168036
1970-10-08,3.237484,3.237484,3.197760,3.197760,0.632081,98807
1970-10-09,3.197760,3.197760,3.118313,3.118313,0.616377,99437
1970-10-12,3.118313,3.118313,3.058727,3.078589,0.608526,66711
1970-10-13,3.078589,3.098451,2.999142,3.019003,0.596747,317191
1970-10-14,3.019003,3.019003,2.939556,2.939556,0.581044,92514
1970-10-15,2.939556,3.019003,2.939556,2.999142,0.592821,98807
1970-10-16,2.999142,3.019003,2.939556,2.999142,0.592821,85591
1970-10-19,2.999142,2.999142,2.879970,2.959418,0.584969,76780
1970-10-20,2.959418,2.959418,2.899832,2.919694,0.577117,73634
1970-10-21,2.919694,2.979280,2.899832,2.919694,0.577117,59788
1970-10-22,2.919694,2.939556,2.860109,2.860109,0.565340,80556
1970-10-23,2.860109,2.919694,2.860109,2.899832,0.573192,72375
1970-10-26,2.899832,2.959418,2.899832,2.959418,0.584969,74263
1970-10-27,2.919694,2.919694,2.899832,2.899832,0.573192,207055
1970-10-28,2.899832,2.899832,2.860109,2.879970,0.569266,86850
1970-10-29,2.879970,2.899832,2.860109,2.899832,0.573192,82444
1970-10-30,2.899832,2.899832,2.860109,2.899832,0.573192,430473
1970-11-02,2.899832,2.899832,2.840247,2.860109,0.565340,69857
1970-11-03,2.879970,2.939556,2.879970,2.919694,0.577117,73634
1970-11-04,2.919694,2.919694,2.820385,2.860109,0.574723,96290
1970-11-05,2.860109,2.860109,2.800523,2.860109,0.574723,95031
1970-11-06,2.840247,2.840247,2.740937,2.780661,0.558758,175588
1970-11-09,2.780661,2.840247,2.780661,2.840247,0.570732,163001
1970-11-10,2.840247,2.860109,2.820385,2.840247,0.570732,111394
1970-11-11,2.840247,2.899832,2.800523,2.860109,0.574723,105101
1970-11-12,2.860109,2.860109,2.780661,2.780661,0.558758,78039
1970-11-13,2.780661,2.840247,2.780661,2.780661,0.558758,58529
1970-11-16,2.780661,2.820385,2.740937,2.780661,0.558758,96290
1970-11-17,2.800523,2.860109,2.800523,2.800523,0.562749,202020
1970-11-18,2.800523,2.860109,2.800523,2.820385,0.566741,101325
1970-11-19,2.820385,2.820385,2.760799,2.760799,0.554767,91255
1970-11-20,2.760799,2.820385,2.760799,2.780661,0.558758,123981
1970-11-23,2.800523,2.840247,2.800523,2.820385,0.566741,192580
1970-11-24,2.820385,2.840247,2.780661,2.840247,0.570732,100695
1970-11-25,2.840247,2.860109,2.800523,2.820385,0.566741,107618
1970-11-27,2.820385,2.879970,2.780661,2.860109,0.574723,135310
1970-11-30,2.860109,2.899832,2.840247,2.899832,0.582705,195097
1970-12-01,2.899832,2.899832,2.800523,2.860109,0.574723,176846
1970-12-02,2.860109,2.919694,2.820385,2.919694,0.586696,167406
1970-12-03,2.939556,3.098451,2.939556,3.078589,0.618625,192580
1970-12-04,3.078589,3.197760,3.058727,3.177898,0.638581,268731
1970-12-07,3.177898,3.217622,3.177898,3.217622,0.646564,205167
1970-12-08,3.217622,3.237484,3.138175,3.177898,0.638581,158595
1970-12-09,3.177898,3.217622,3.177898,3.217622,0.646564,216495
1970-12-10,3.217622,3.277208,3.197760,3.257346,0.654546,166777
1970-12-11,3.257346,3.336793,3.257346,3.336793,0.670510,217125
1970-12-14,3.336793,3.396379,3.297070,3.336793,0.670510,244187
1970-12-15,3.336793,3.396379,3.336793,3.356655,0.674501,209572
1970-12-16,3.356655,3.416241,3.297070,3.416241,0.686474,146008
1970-12-17,3.416241,3.495688,3.416241,3.495688,0.702438,292017
1970-12-18,3.495688,3.575136,3.455965,3.555274,0.714413,354322
1970-12-21,3.555274,3.575136,3.495688,3.555274,0.714413,213349
1970-12-22,3.575136,3.694307,3.575136,3.674445,0.738359,293905
1970-12-23,3.674445,3.734031,3.654583,3.654583,0.734368,185028
1970-12-24,3.654583,3.674445,3.594998,3.654583,0.734368,211461
1970-12-28,3.654583,3.654583,3.614859,3.634721,0.730377,139086
1970-12-29,3.634721,3.853202,3.634721,3.793616,0.762306,310268
1970-12-30,3.813478,3.873064,3.813478,3.873064,0.778271,335442
1970-12-31,3.873064,3.892926,3.813478,3.833340,0.770288,275025
1971-01-04,3.773754,3.773754,3.714169,3.714169,0.746341,171812
1971-01-05,3.714169,3.773754,3.714169,3.753893,0.754324,73004
1971-01-06,3.793616,3.853202,3.793616,3.853202,0.774280,183140
1971-01-07,3.873064,3.992235,3.873064,3.952511,0.794235,373203
1971-01-08,3.952511,4.031959,3.932649,4.031959,0.810200,804934
1971-01-11,4.031959,4.051820,3.992235,4.051820,0.814191,382643
1971-01-12,4.051820,4.071682,4.031959,4.051820,0.814191,172441
1971-01-13,4.051820,4.170992,4.051820,4.091544,0.822173,281947
1971-01-14,4.091544,4.111406,4.012097,4.091544,0.822173,157337
1971-01-15,4.091544,4.131268,4.031959,4.071682,0.818182,346141
1971-01-18,4.051820,4.051820,3.972373,3.972373,0.798226,181881
1971-01-19,3.972373,3.972373,3.773754,3.952511,0.794235,218383
1971-01-20,3.892926,3.892926,3.734031,3.892926,0.782262,149155
1971-01-21,3.892926,3.952511,3.853202,3.932649,0.790244,150414
1971-01-22,3.952511,4.012097,3.952511,3.952511,0.794235,136568
1971-01-25,3.952511,3.972373,3.853202,3.892926,0.782262,135310
1971-01-26,3.892926,3.952511,3.853202,3.892926,0.782262,98178
1971-01-27,3.892926,3.932649,3.833340,3.853202,0.774280,122723
1971-01-28,3.853202,3.892926,3.813478,3.892926,0.782262,113282
1971-01-29,3.892926,3.932649,3.892926,3.912787,0.786253,53494
1971-02-01,3.932649,4.031959,3.932649,4.012097,0.806208,186916
1971-02-02,4.012097,4.111406,4.012097,4.091544,0.822173,246075
1971-02-03,4.091544,4.409334,4.091544,4.409334,0.886031,283835
1971-02-04,4.369610,4.369610,4.270301,4.290163,0.871505,495296
1971-02-05,4.290163,4.349748,4.270301,4.349748,0.883610,202650
1971-02-08,4.349748,4.389472,4.310025,4.349748,0.883610,133422
1971-02-09,4.349748,4.429196,4.310025,4.429196,0.899749,174329
1971-02-10,4.369610,4.369610,4.290163,4.369610,0.887645,241669
1971-02-11,4.369610,4.449058,4.290163,4.449058,0.903784,274395
1971-02-12,4.449058,4.488782,4.409334,4.449058,0.903784,256773
1971-02-16,4.449058,4.528505,4.449058,4.528505,0.919923,228453
1971-02-17,4.528505,4.548367,4.488782,4.548367,0.923958,166777
1971-02-18,4.548367,4.568229,4.508643,4.568229,0.927992,152931
1971-02-19,4.548367,4.548367,4.468920,4.508643,0.915887,212719
1971-02-22,4.468920,4.468920,4.389472,4.449058,0.903784,306492
1971-02-23,4.449058,4.468920,4.409334,4.449058,0.903784,215237
1971-02-24,4.449058,4.548367,4.449058,4.548367,0.923958,139715
1971-02-25,4.568229,4.607953,4.568229,4.568229,0.927992,168036
1971-02-26,4.568229,4.588091,4.488782,4.508643,0.915887,96919
1971-03-01,4.488782,4.488782,4.429196,4.488782,0.911854,101325
1971-03-02,4.468920,4.468920,4.449058,4.449058,0.903784,77410
1971-03-03,4.449058,4.468920,4.429196,4.429196,0.899749,95031
1971-03-04,4.429196,4.449058,4.369610,4.449058,0.903784,89367
1971-03-05,4.429196,4.429196,4.290163,4.369610,0.887645,91885
1971-03-08,4.369610,4.369610,4.310025,4.349748,0.883610,106989
1971-03-09,4.349748,4.429196,4.349748,4.349748,0.883610,88109
1971-03-10,4.349748,4.369610,4.290163,4.329887,0.879575,144120
1971-03-11,4.329887,4.528505,4.290163,4.449058,0.903784,223418
1971-03-12,4.449058,4.468920,4.429196,4.449058,0.903784,77410
1971-03-15,4.449058,4.508643,4.449058,4.508643,0.915887,70487
1971-03-16,4.508643,4.528505,4.429196,4.449058,0.903784,189433
1971-03-17,4.449058,4.449058,4.369610,4.449058,0.903784,107618
1971-03-18,4.449058,4.468920,4.369610,4.409334,0.895715,140344
1971-03-19,4.409334,4.409334,4.250439,4.250439,0.863436,115800
1971-03-22,4.250439,4.349748,4.230577,4.310025,0.875540,97549
1971-03-23,4.310025,4.349748,4.290163,4.329887,0.879575,65452
1971-03-24,4.329887,4.389472,4.310025,4.329887,0.879575,120205
1971-03-25,4.310025,4.310025,4.290163,4.290163,0.871505,113912
1971-03-26,4.290163,4.310025,4.250439,4.290163,0.871505,98807
1971-03-29,4.290163,4.329887,4.250439,4.270301,0.867471,89997
1971-03-30,4.230577,4.230577,4.190854,4.210715,0.855367,157966
1971-03-31,4.210715,4.250439,4.210715,4.210715,0.855367,52236
1971-04-01,4.230577,4.270301,4.230577,4.230577,0.859401,101954
1971-04-02,4.230577,4.250439,4.210715,4.210715,0.855367,118317
1971-04-05,4.210715,4.230577,4.170992,4.190854,0.851332,92514
1971-04-06,4.190854,4.290163,4.170992,4.290163,0.871505,132792
1971-04-07,4.290163,4.329887,4.250439,4.310025,0.875540,116429
1971-04-08,4.310025,4.349748,4.290163,4.349748,0.883610,69857
1971-04-12,4.349748,4.449058,4.310025,4.409334,0.895715,202650
1971-04-13,4.488782,4.508643,4.488782,4.488782,0.911854,152302
1971-04-14,4.528505,4.727124,4.528505,4.707262,0.956236,414110
1971-04-15,4.707262,4.766848,4.707262,4.746986,0.964306,271248
1971-04-16,4.746986,4.766848,4.707262,4.746986,0.964306,168665
1971-04-19,4.746986,4.826433,4.707262,4.806571,0.976410,174958
1971-04-20,4.687400,4.687400,4.588091,4.588091,0.932028,241669
1971-04-21,4.588091,4.647676,4.548367,4.627815,0.940097,176846
1971-04-22,4.627815,4.627815,4.588091,4.607953,0.936062,85591
1971-04-23,4.627815,4.766848,4.627815,4.727124,0.960271,197615
1971-04-26,4.727124,4.786709,4.687400,4.786709,0.972374,133422
1971-04-27,4.786709,4.826433,4.687400,4.707262,0.956236,137827
1971-04-28,4.707262,4.826433,4.707262,4.806571,0.976410,166148
1971-04-29,4.786709,4.786709,4.687400,4.707262,0.956236,86850
1971-04-30,4.707262,4.746986,4.667538,4.727124,0.960271,89367
1971-05-03,4.687400,4.687400,4.627815,4.627815,0.940097,65452
1971-05-04,4.647676,4.746986,4.647676,4.727124,0.970265,105730
1971-05-05,4.727124,4.886019,4.687400,4.886019,1.002879,207055
1971-05-06,4.925743,5.124361,4.925743,5.084637,1.043645,451871
1971-05-07,5.084637,5.124361,5.044914,5.084637,1.043645,339218
1971-05-10,5.084637,5.124361,5.044914,5.084637,1.043645,142232
1971-05-11,5.084637,5.104499,5.064776,5.084637,1.043645,173070
1971-05-12,5.084637,5.183947,5.084637,5.183947,1.064029,176846
1971-05-13,5.183947,5.342842,5.183947,5.283256,1.084413,337330
1971-05-14,5.322980,5.422289,5.322980,5.362704,1.100720,326002
1971-05-17,5.362704,5.362704,4.806571,5.064776,1.039569,180623
1971-05-18,5.064776,5.124361,4.945604,5.025052,1.031416,153561
1971-05-19,5.005190,5.005190,4.925743,4.945604,1.015109,207055
1971-05-20,5.005190,5.084637,5.005190,5.025052,1.031416,135939
1971-05-21,5.025052,5.064776,5.005190,5.005190,1.027339,81186
1971-05-24,5.005190,5.044914,4.945604,4.985328,1.023262,79927
1971-05-25,4.985328,4.985328,4.925743,4.965466,1.019185,86221
1971-05-26,4.945604,4.945604,4.727124,4.746986,0.974341,129016
1971-05-27,4.746986,4.806571,4.746986,4.806571,0.986572,69228
1971-05-28,4.806571,4.866157,4.806571,4.826433,0.990648,58529
1971-06-01,4.826433,4.846295,4.766848,4.806571,0.986572,69228
1971-06-02,4.826433,4.925743,4.826433,4.846295,0.994725,100066
1971-06-03,4.905881,5.144223,4.905881,5.144223,1.055876,120835
1971-06-04,5.104499,5.104499,5.025052,5.044914,1.035492,90626
1971-06-07,5.044914,5.044914,4.985328,5.025052,1.031416,57900
1971-06-08,5.025052,5.064776,5.005190,5.005190,1.027339,53494
1971-06-09,5.005190,5.025052,4.965466,5.025052,1.031416,128387
1971-06-10,5.025052,5.104499,5.025052,5.064776,1.039569,75522
1971-06-11,5.064776,5.124361,5.025052,5.104499,1.047722,96290
1971-06-14,5.104499,5.144223,5.104499,5.104499,1.047722,168665
1971-06-15,5.104499,5.124361,5.044914,5.084637,1.043645,251739
1971-06-16,5.084637,5.144223,5.044914,5.144223,1.055876,129016
1971-06-17,5.144223,5.183947,5.144223,5.164085,1.059953,91255
1971-06-18,5.164085,5.164085,4.985328,5.025052,1.031416,130904
1971-06-21,4.945604,4.945604,4.806571,4.866157,0.998802,159854
1971-06-22,4.866157,5.005190,4.806571,4.925743,1.011032,187545
1971-06-23,4.925743,4.985328,4.925743,4.965466,1.019185,79927
1971-06-24,4.965466,5.044914,4.945604,5.005190,1.027339,42166
1971-06-25,5.005190,5.044914,5.005190,5.044914,1.035492,67340
1971-06-28,5.044914,5.044914,4.945604,5.044914,1.035492,87479
1971-06-29,5.044914,5.044914,4.965466,5.005190,1.027339,66081
1971-06-30,5.005190,5.104499,5.005190,5.104499,1.047722,98178
1971-07-01,5.104499,5.144223,5.044914,5.104499,1.047722,64193
1971-07-02,5.104499,5.104499,4.965466,4.985328,1.023262,72375
1971-07-06,5.044914,5.124361,5.044914,5.124361,1.051799,87479
1971-07-07,5.124361,5.183947,5.084637,5.183947,1.064029,112024
1971-07-08,5.183947,5.303118,5.164085,5.263394,1.080337,179993
1971-07-09,5.263394,5.303118,5.263394,5.303118,1.088490,122723
1971-07-12,5.303118,5.342842,5.303118,5.322980,1.092567,98807
1971-07-13,5.322980,5.322980,5.084637,5.243532,1.076260,293276
1971-07-14,5.243532,5.283256,5.203809,5.283256,1.084413,112653
1971-07-15,5.283256,5.322980,5.243532,5.243532,1.076260,54753
1971-07-16,5.243532,5.322980,5.243532,5.243532,1.076260,88109
1971-07-19,5.243532,5.263394,5.183947,5.223671,1.072183,71746
1971-07-20,5.223671,5.283256,5.223671,5.243532,1.076260,142862
1971-07-21,5.243532,5.283256,5.243532,5.263394,1.080337,56012
1971-07-22,5.263394,5.303118,5.243532,5.243532,1.076260,140974
1971-07-23,5.223671,5.223671,5.124361,5.124361,1.051799,36502
1971-07-26,5.124361,5.183947,5.025052,5.025052,1.031416,67340
1971-07-27,5.025052,5.044914,4.945604,4.945604,1.015109,69857
1971-07-28,4.945604,5.025052,4.945604,5.005190,1.027339,68599
