Date,Open,High,Low,Close,Adj Close,Volume
2002-11-01,18.212835,19.333876,17.692932,19.008936,12.812120,51033074
2002-12-01,19.252640,19.390739,17.676685,17.871649,12.045590,24019271
2003-01-01,17.912266,19.496344,17.238018,17.644192,11.963634,36989336
2003-02-01,17.587326,17.814785,16.328188,17.099918,11.594586,29949370
2003-03-01,17.303005,18.017872,15.556458,16.864338,11.434854,35755628
2003-04-01,16.978067,19.252640,16.904955,18.984566,12.930348,41238625
2003-05-01,18.976442,19.983753,18.651503,19.951260,13.588766,81957889
2003-06-01,20.146223,21.324127,19.902517,19.943136,13.583234,66265103
2003-07-01,19.780666,21.348497,19.731924,20.812347,14.241089,42588170
2003-08-01,20.861090,20.974817,20.000000,20.568644,14.074337,72061138
2003-09-01,20.625507,21.478474,20.373680,20.641754,14.124357,98996283
2003-10-01,20.714867,22.282698,20.714867,22.071487,15.182611,68052265
2003-11-01,22.136475,22.372055,21.372868,21.990252,15.126725,44378904
2003-12-01,22.112104,22.989439,21.827782,22.851339,15.719060,51659529
2004-01-01,22.891958,23.996752,22.729488,23.598700,16.329979,79790097
2004-02-01,23.614946,24.500406,23.476849,24.272949,16.796551,58720672
2004-03-01,24.297319,24.865963,23.225019,23.883022,16.526722,90050484
2004-04-01,24.086109,24.573517,22.753859,22.843218,15.878695,140239953
2004-05-01,22.867586,23.354996,21.787165,23.233145,16.149734,128329165
2004-06-01,23.111292,23.631193,22.973192,23.216896,16.138443,73980639
2004-07-01,23.151909,23.281885,22.185215,22.721365,15.874942,70997064
2004-08-01,22.721365,24.549147,22.136475,23.460602,16.391430,72197658
2004-09-01,23.476849,23.964256,22.932575,23.119415,16.153049,66433624
2004-10-01,23.160032,23.769293,21.933388,23.241266,16.326170,106569887
2004-11-01,23.314379,24.370432,23.273762,23.964256,16.834049,91802071
2004-12-01,24.086109,24.947197,24.069862,24.800976,17.421812,63331626
2005-01-01,24.979691,25.012184,23.866776,24.264826,17.151070,94429149
2005-02-01,24.370432,24.898457,23.826159,24.102356,17.036228,140508066
2005-03-01,24.248577,24.687246,22.794476,23.062551,16.301262,223823621
2005-04-01,23.233145,23.436232,22.250202,23.103168,16.416912,223150878
2005-05-01,23.306255,23.874899,22.778229,23.785540,16.901794,221027036
2005-06-01,23.801786,24.248577,23.671812,23.939886,17.011477,121522968
2005-07-01,24.094233,24.695370,23.696182,24.313566,17.379581,113535132
2005-08-01,24.467913,24.532900,23.314379,23.915516,17.095057,203287835
2005-09-01,23.996752,24.370432,23.395613,23.980503,17.141499,210719502
2005-10-01,24.086109,24.809097,23.095045,24.711617,17.767010,255329343
2005-11-01,24.719740,26.482534,24.532900,25.889521,18.613888,265093882
2005-12-01,26.035744,26.287571,25.629568,25.727051,18.497086,183800241
2006-01-01,25.727051,26.758734,25.312754,25.954510,18.782278,236008430
2006-02-01,25.913891,26.839968,25.491470,26.506905,19.182030,245765582
2006-03-01,26.588140,27.067425,26.230707,26.441917,19.135004,285346538
2006-04-01,26.441917,27.692932,26.238831,27.587326,20.070963,205373641
2006-05-01,27.611698,27.798538,26.076361,26.547522,19.314465,220543131
2006-06-01,26.531275,27.067425,25.329000,26.271324,19.113510,266891633
2006-07-01,26.303818,27.010561,25.540211,26.872461,19.665031,200332449
2006-08-01,26.766855,27.457352,26.328188,27.189278,19.896877,186370203
2006-09-01,27.286758,28.432169,26.896832,28.123478,20.580519,139640578
2006-10-01,28.082859,29.049553,27.952885,28.781479,21.182053,162803938
2006-11-01,28.911453,29.488220,28.383429,28.984566,21.331514,140677204
2006-12-01,28.968319,30.170593,28.619009,29.845654,21.965244,141236447
2007-01-01,30.024370,30.316816,29.471973,30.121853,22.339138,150521879
2007-02-01,30.203087,30.861090,28.367182,29.203899,21.658358,261008808
2007-03-01,28.838343,29.715677,27.766045,28.943949,21.465578,524024266
2007-04-01,28.919579,30.406174,28.529652,30.064987,22.390850,328463301
2007-05-01,30.056864,30.991064,29.870024,30.787977,22.929295,334134764
2007-06-01,30.836718,30.942324,29.082047,29.390739,21.888700,536456258
2007-07-01,29.805037,30.048740,26.726238,26.726238,20.013130,1183013897
2007-08-01,26.880585,28.748985,25.597076,27.416735,20.530186,2316431298
2007-09-01,27.489845,28.976442,26.441917,27.879772,20.876917,1225211716
2007-10-01,27.725426,29.220146,26.076361,27.400488,20.669828,1580870635
2007-11-01,26.604387,27.173031,22.826969,25.182777,18.996880,2900724093
2007-12-01,25.052803,26.108854,23.208773,23.501219,17.728371,1924714048
2008-01-01,23.623072,24.313566,19.585703,23.671812,18.019753,3713786172
2008-02-01,23.558083,24.110479,20.804224,20.982941,15.972893,2720150673
2008-03-01,20.852964,22.233955,18.107229,20.203087,15.379253,4263280324
2008-04-01,20.926077,22.071487,19.796913,21.616571,16.587936,2702436215
2008-05-01,21.559708,22.883835,19.731924,20.113729,15.434701,2174479640
2008-06-01,20.064987,20.064987,16.295694,16.458164,12.629524,3925933883
2008-07-01,16.190088,18.757109,13.623071,17.571079,13.603028,7091654853
2008-08-01,17.579205,18.489033,15.930138,17.400488,13.470964,3983653256
2008-09-01,17.839155,19.902517,13.939886,16.157595,12.508751,7904224410
2008-10-01,16.133224,16.815598,10.389927,12.615760,9.860386,6930956421
2008-11-01,12.583266,13.428107,7.043054,10.284322,8.038153,4443506973
2008-12-01,9.886271,11.226645,8.480910,10.170593,7.949265,3682978431
2009-01-01,10.178716,10.414297,6.555646,7.506093,5.954300,4549773414
2009-02-01,7.311129,8.196588,5.564582,6.173842,4.897476,5754640025
2009-03-01,5.938262,7.879773,4.776604,7.156783,5.677205,7841192043
2009-04-01,6.953696,9.203899,6.937449,8.716491,6.983819,5402945787
2009-05-01,8.724614,10.625508,8.570268,9.935012,7.960119,4740824249
2009-06-01,10.064988,10.292445,9.179529,9.707555,7.777876,3610210203
2009-07-01,9.723802,10.584890,8.797725,10.568643,8.511466,3265128528
2009-08-01,10.763607,12.103981,10.690496,11.941511,9.617105,2963929173
2009-09-01,11.852153,12.542648,11.161657,12.136474,9.774118,2633102352
2009-10-01,12.071487,12.802600,11.348497,11.413485,9.220351,2836692152
2009-11-01,11.502843,12.290820,11.194151,11.909017,9.620665,2170184064
2009-12-01,11.990252,12.136474,11.380991,11.697807,9.450038,1960130164
2010-01-01,11.795288,12.510154,11.364744,11.519090,9.340206,2849944356
2010-02-01,11.592201,11.965881,10.974817,11.925264,9.669553,2639346230
2010-03-01,11.965881,13.257514,11.884647,12.956946,10.506086,2190077150
2010-04-01,13.062551,13.907392,12.932575,13.127539,10.668674,3175473073
2010-05-01,13.241267,13.411860,11.242892,11.925264,9.691593,4194578338
2010-06-01,11.795288,12.225833,11.129163,11.218522,9.117227,2774886227
2010-07-01,11.202275,12.201462,10.844842,11.949634,9.731809,2220989774
2010-08-01,12.120227,12.258327,10.796101,11.015435,8.970994,1938238552
2010-09-01,11.153534,12.160845,11.145410,11.657189,9.493639,1947272001
2010-10-01,11.770918,12.185215,11.575955,11.827782,9.654211,2168526402
2010-11-01,11.852153,12.737612,11.665313,11.746548,9.587908,2339849471
2010-12-01,11.917141,13.046304,11.884647,12.956946,10.575875,1678427018
2011-01-01,13.135662,13.614947,13.013810,13.322502,10.913684,2000350998
2011-02-01,13.403737,13.972380,13.273761,13.688058,11.213144,1338958700
2011-03-01,13.728676,13.728676,12.826970,13.314379,10.907027,2280849486
2011-04-01,13.403737,13.606824,12.851340,13.306255,10.928901,1311308225
2011-05-01,13.354996,13.371243,12.502031,12.867587,10.568605,1717007174
2011-06-01,12.818846,12.826970,11.876523,12.469537,10.241674,2523224403
2011-07-01,12.445167,12.753859,11.762794,12.022746,9.910172,2115496888
2011-08-01,12.209586,12.209586,9.593826,10.869212,8.959334,4100088133
2011-09-01,10.861089,10.901706,9.212023,9.593826,7.908051,2838395116
2011-10-01,9.520715,11.510967,8.895207,10.966694,9.074804,3584660183
2011-11-01,10.430544,11.088546,9.528838,10.406174,8.610978,2590937894
2011-12-01,10.349310,10.869212,9.918765,10.560520,8.738699,1996365511
2012-01-01,10.787977,11.649066,10.658002,11.421608,9.511777,1871782278
2012-02-01,11.519090,12.152721,11.519090,11.990252,9.985336,1589499700
2012-03-01,12.022746,13.005686,11.697807,12.835093,10.688910,2391325458
2012-04-01,12.778229,12.989439,12.120227,12.534525,10.471929,1916246982
2012-05-01,12.534525,12.761982,11.129163,11.380991,9.508212,2436195655
2012-06-01,11.161657,11.900894,10.804224,11.892770,9.935780,2012473762
2012-07-01,11.949634,12.063363,11.445979,11.909017,9.997191,1389202706
2012-08-01,11.957758,12.493907,11.649066,12.315191,10.338161,995180409
2012-09-01,12.290820,13.354996,12.242080,12.664500,10.631393,1360025789
2012-10-01,12.753859,13.314379,12.688871,12.916328,10.887847,1564283771
2012-11-01,12.932575,13.160032,12.233956,12.802600,10.791983,1362830006
2012-12-01,12.843217,13.566206,12.656377,13.314379,11.223383,1180934985
2013-01-01,13.647441,14.216084,13.598700,14.118603,11.975887,1199147877
2013-02-01,14.191714,14.573517,13.939886,14.289196,12.120592,1189022164
2013-03-01,14.183591,15.012185,14.102356,14.792851,12.547809,1206042585
2013-04-01,14.784728,15.239643,14.419171,15.190902,12.928896,1378609335
2013-05-01,15.166531,16.531275,15.012185,16.116978,13.717076,1265993515
2013-06-01,16.181967,16.320065,15.093420,15.800162,13.447431,1632395864
2013-07-01,15.913891,17.002438,15.710804,16.645004,14.223570,1117766344
2013-08-01,16.799351,16.929325,15.718928,15.792039,13.494697,972495662
2013-09-01,15.978879,16.913078,15.832656,16.173841,13.820955,943684969
2013-10-01,16.198214,17.091795,15.824533,16.709991,14.335421,1214341986
2013-11-01,16.709991,17.579205,16.555647,17.449228,14.969611,780857645
2013-12-01,17.473598,17.766045,17.059301,17.757919,15.234436,988899107
2014-01-01,17.725426,18.001625,16.945574,17.108042,14.745921,1145470981
2014-02-01,17.091795,17.725426,16.653128,17.627945,15.194042,1060043890
2014-03-01,17.465475,18.399675,17.376118,18.147846,15.642162,1264275040
2014-04-01,18.196589,18.326565,17.213648,17.839155,15.433070,1161136564
2014-05-01,17.839155,18.131599,17.514215,18.107229,15.664990,708696303
2014-06-01,18.123478,18.627132,18.034119,18.472786,15.981240,659681084
2014-07-01,18.513405,18.740862,18.196589,18.204712,15.811655,721070438
2014-08-01,18.155972,19.041430,17.936638,18.976442,16.481941,750313705
2014-09-01,19.033306,19.398863,18.724613,18.822096,16.347883,878547836
2014-10-01,18.781479,19.390739,17.506092,19.366369,16.890127,1537377682
2014-11-01,19.415110,19.910643,19.293259,19.821283,17.286877,535144261
2014-12-01,19.715677,20.422421,19.236393,20.089357,17.520676,811871828
2015-01-01,20.194963,20.227457,18.683996,18.692120,16.385374,1045474758
2015-02-01,18.740862,19.983753,18.594639,19.780666,17.339588,725915655
2015-03-01,19.788790,20.129976,19.317629,19.585703,17.168680,850524738
2015-04-01,19.536963,19.935013,19.431356,19.601950,17.247065,636510096
2015-05-01,19.707556,20.357433,19.553209,19.983753,17.582998,644905266
2015-06-01,20.089357,20.560520,19.723803,19.805037,17.425751,950975197
2015-07-01,20.113729,20.812347,19.593826,20.479284,18.097775,787240752
2015-08-01,20.479284,20.674250,15.044679,19.033306,16.819950,1258249542
2015-09-01,18.627132,19.244516,17.969131,18.407799,16.267189,1088435062
2015-10-01,18.399675,19.943136,17.855402,19.561333,17.371107,1016925775
2015-11-01,19.610073,20.284323,19.333876,19.951260,17.717381,943717468
2015-12-01,20.024370,20.219334,18.878960,19.358246,17.190760,1222947044
2016-01-01,18.960196,19.114540,16.677498,17.644192,15.766803,1607418136
2016-02-01,17.562958,17.660439,15.865150,17.132414,15.309481,1978275720
2016-03-01,17.254265,18.554022,17.254265,18.277822,16.333012,1402152457
2016-04-01,18.188465,19.309504,17.749798,18.935825,16.996107,1127050422
2016-05-01,18.952070,19.439480,18.497156,19.293259,17.316927,932171548
2016-06-01,19.155157,19.374493,17.319254,18.570269,16.667995,1470201149
2016-07-01,18.497156,19.333876,18.001625,19.212023,17.336220,940306860
2016-08-01,19.228270,19.967506,18.952070,19.951260,18.003277,813109474
2016-09-01,20.000000,20.016247,18.940001,19.299999,17.415600,1270873052
2016-10-01,19.240000,19.950001,19.110001,19.740000,17.897797,1069561500
2016-11-01,19.809999,22.570000,19.400000,22.510000,20.409292,2287289300
2016-12-01,22.629999,23.870001,22.549999,23.250000,21.080235,1625683900
2017-01-01,23.610001,23.799999,22.850000,23.309999,21.230604,1173255100
2017-02-01,23.490000,24.680000,23.100000,24.540001,22.350883,1127034100
2017-03-01,25.010000,25.299999,22.980000,23.730000,21.613138,1920070900
2017-04-01,23.770000,24.090000,22.889999,23.530001,21.507360,1556679200
2017-05-01,23.650000,24.070000,22.969999,23.250000,21.251431,1505929400
2017-06-01,23.379999,25.020000,23.219999,24.670000,22.549366,1693869600
2017-07-01,24.809999,25.320000,24.590000,25.090000,23.020967,1106790000
2017-08-01,25.260000,25.590000,24.350000,24.700001,22.663132,1089018900
2017-09-01,24.730000,25.860001,23.790001,25.860001,23.727474,1169102400
2017-10-01,25.809999,26.920000,25.809999,26.600000,24.508242,1074611400
2017-11-01,26.709999,27.879999,25.860001,27.520000,25.355888,1220998800
2017-12-01,27.559999,28.330000,26.950001,27.910000,25.715221,1323395800
2018-01-01,28.090000,30.330000,27.790001,29.740000,27.528566,1102927300
2018-02-01,29.680000,30.049999,26.760000,28.870001,26.723261,1511800000
2018-03-01,28.879999,29.809999,26.770000,27.570000,25.519930,1304468400
2018-04-01,27.570000,28.240000,26.549999,27.450001,25.501343,1239654600
2018-05-01,27.389999,28.500000,26.459999,27.180000,25.250505,1062360700
2018-06-01,27.510000,28.270000,26.309999,26.590000,24.702394,1275304200
2018-07-01,26.370001,28.360001,26.350000,27.950001,26.078331,1195407800
2018-08-01,28.129999,28.719999,27.610001,28.330000,26.432882,998460500
2018-09-01,28.270000,29.070000,27.540001,27.580000,25.733107,894245900
2018-10-01,27.740000,28.350000,25.020000,26.280001,24.628944,1957364800
2018-11-01,26.350000,27.520000,25.930000,26.969999,25.275591,1284573800
2018-12-01,27.360001,27.469999,22.049999,23.820000,22.323492,1769457500
2019-01-01,23.469999,26.170000,23.400000,25.940001,24.461884,1217940900
2019-02-01,25.980000,26.820000,25.340000,26.520000,25.008835,803709700
2019-03-01,26.750000,27.100000,25.080000,25.709999,24.244984,1288232100
2019-04-01,25.920000,28.129999,25.910000,28.020000,26.558249,1070041200
2019-05-01,28.049999,28.139999,25.990000,26.010000,24.653107,1038601800
2019-06-01,25.969999,27.700001,25.920000,27.600000,26.160160,919706500
2019-07-01,27.920000,28.719999,27.709999,28.250000,26.912680,824514000
2019-08-01,28.230000,28.420000,25.920000,26.920000,25.645639,1329491700
2019-09-01,26.700001,28.670000,26.410000,28.000000,26.674511,1104208700
2019-10-01,28.129999,29.000000,26.450001,28.700001,27.480764,1141356700
2019-11-01,28.920000,30.240000,28.860001,30.150000,28.869165,768344000
2019-12-01,30.200001,31.040001,29.350000,30.780001,29.472408,817716000
2020-01-01,30.889999,31.100000,29.750000,29.959999,28.833277,843307600
2020-02-01,30.170000,31.379999,25.969999,26.590000,25.590015,1130861900
2020-03-01,26.639999,28.250000,17.490000,20.820000,20.037010,3049399400
2020-04-01,19.719999,23.660000,19.360001,22.790001,22.118906,1534101600
2020-05-01,22.250000,24.340000,20.090000,23.410000,22.720648,1390802400
2020-06-01,23.500000,26.830000,22.520000,23.139999,22.458597,2028165400
2020-07-01,23.240000,24.490000,22.490000,24.030001,23.471167,1292554900
2020-08-01,24.129999,25.770000,23.870001,25.059999,24.477209,980973000
2020-09-01,24.930000,26.010000,22.940001,24.070000,23.510237,1328908300
2020-10-01,24.170000,25.590000,23.250000,23.860001,23.433300,1232687400
2020-11-01,24.260000,28.690001,23.959999,27.879999,27.381407,1328286800
2020-12-01,28.400000,29.520000,28.110001,29.480000,28.952793,932234400
2021-01-01,29.590000,31.620001,28.820000,28.950001,28.584778,1178652900
2021-02-01,29.270000,33.840000,29.020000,32.310001,31.902393,1088237300
2021-03-01,32.860001,35.290001,32.599998,34.049999,33.620438,1679465600
2021-04-01,34.000000,36.610001,34.000000,36.259998,35.961243,924607000
2021-05-01,36.570000,38.259998,36.040001,37.990002,37.676991,1029858400
2021-06-01,38.369999,38.599998,35.180000,36.689999,36.387699,1295010500
2021-07-01,36.869999,37.139999,34.900002,36.520000,36.362572,1083188600
2021-08-01,36.770000,39.040001,36.119999,38.400002,38.234467,956460700
2021-09-01,38.430000,38.919998,36.029999,37.529999,37.368214,1098073600
2021-10-01,37.630001,40.860001,37.490002,40.259998,40.259998,1074881300
2021-10-29,40.470001,40.544998,40.180000,40.259998,40.259998,42091996
