Date,Open,Close
1/1/1999,18.810926,19.369415
2/1/1999,19.445574,19.674046
3/1/1999,19.597889,20.257919
4/1/1999,20.20715,21.679529
5/1/1999,21.603371,20.372156
6/1/1999,20.257919,21.197197
7/1/1999,21.247969,19.902517
8/1/1999,20.004063,19.026707
9/1/1999,19.115557,17.973192
10/1/1999,17.83357,20.765638
11/1/1999,20.714867,19.851748
12/1/1999,19.648661,19.30595
1/1/2000,19.267872,18.734768
2/1/2000,18.836311,16.729284
3/1/2000,16.754671,19.712124
4/1/2000,20.130991,19.902517
5/1/2000,18.988626,20.346771
6/1/2000,20.448315,19.293259
7/1/2000,19.293259,20.99411
8/1/2000,21.108347,23.126522
9/1/2000,23.151909,23.558083
10/1/2000,23.532698,23.354996
11/1/2000,23.151909,22.16186
12/1/2000,22.314175,23.964256
1/1/2001,24.040415,23.907393
2/1/2001,24.004873,22.298944
3/1/2001,22.136475,21.559708
4/1/2001,21.332251,22.339561
5/1/2001,22.266451,23.322502
6/1/2001,23.192526,23.070675
7/1/2001,23.192526,22.851339
8/1/2001,22.891958,21.340374
9/1/2001,21.210398,20.04874
10/1/2001,19.97563,19.76442
11/1/2001,19.81316,21.04793
12/1/2001,20.836718,21.364744
1/1/2002,21.242891,21.12104
2/1/2002,21.080421,20.755484
3/1/2002,20.917953,22.055241
4/1/2002,21.852154,21.49472
5/1/2002,21.608448,21.429731
6/1/2002,21.462227,20.422421
7/1/2002,20.292444,18.724613
8/1/2002,18.594639,19.073923
9/1/2002,18.683996,16.791227
10/1/2002,16.937449,18.326565
11/1/2002,18.212835,19.008936
12/1/2002,19.25264,17.871649
1/1/2003,17.912266,17.644192
2/1/2003,17.587326,17.099918
3/1/2003,17.303005,16.864338
4/1/2003,16.978067,18.984566
5/1/2003,18.976442,19.95126
6/1/2003,20.146223,19.943136
7/1/2003,19.780666,20.812347
8/1/2003,20.86109,20.568644
9/1/2003,20.625507,20.641754
10/1/2003,20.714867,22.071487
11/1/2003,22.136475,21.990252
12/1/2003,22.112104,22.851339
1/1/2004,22.891958,23.5987
2/1/2004,23.614946,24.272949
3/1/2004,24.297319,23.883022
4/1/2004,24.086109,22.843218
5/1/2004,22.867586,23.233145
6/1/2004,23.111292,23.216896
7/1/2004,23.151909,22.721365
8/1/2004,22.721365,23.460602
9/1/2004,23.476849,23.119415
10/1/2004,23.160032,23.241266
11/1/2004,23.314379,23.964256
12/1/2004,24.086109,24.800976
1/1/2005,24.979691,24.264826
2/1/2005,24.370432,24.102356
3/1/2005,24.248577,23.062551
4/1/2005,23.233145,23.103168
5/1/2005,23.306255,23.78554
6/1/2005,23.801786,23.939886
7/1/2005,24.094233,24.313566
8/1/2005,24.467913,23.915516
9/1/2005,23.996752,23.980503
10/1/2005,24.086109,24.711617
11/1/2005,24.71974,25.889521
12/1/2005,26.035744,25.727051
1/1/2006,25.727051,25.95451
2/1/2006,25.913891,26.506905
3/1/2006,26.58814,26.441917
4/1/2006,26.441917,27.587326
5/1/2006,27.611698,26.547522
6/1/2006,26.531275,26.271324
7/1/2006,26.303818,26.872461
8/1/2006,26.766855,27.189278
9/1/2006,27.286758,28.123478
10/1/2006,28.082859,28.781479
11/1/2006,28.911453,28.984566
12/1/2006,28.968319,29.845654
1/1/2007,30.02437,30.121853
2/1/2007,30.203087,29.203899
3/1/2007,28.838343,28.943949
4/1/2007,28.919579,30.064987
5/1/2007,30.056864,30.787977
6/1/2007,30.836718,29.390739
7/1/2007,29.805037,26.726238
8/1/2007,26.880585,27.416735
9/1/2007,27.489845,27.879772
10/1/2007,27.725426,27.400488
11/1/2007,26.604387,25.182777
12/1/2007,25.052803,23.501219
1/1/2008,23.623072,23.671812
2/1/2008,23.558083,20.982941
3/1/2008,20.852964,20.203087
4/1/2008,20.926077,21.616571
5/1/2008,21.559708,20.113729
6/1/2008,20.064987,16.458164
7/1/2008,16.190088,17.571079
8/1/2008,17.579205,17.400488
9/1/2008,17.839155,16.157595
10/1/2008,16.133224,12.61576
11/1/2008,12.583266,10.284322
12/1/2008,9.886271,10.170593
1/1/2009,10.178716,7.506093
2/1/2009,7.311129,6.173842
3/1/2009,5.938262,7.156783
4/1/2009,6.953696,8.716491
5/1/2009,8.724614,9.935012
6/1/2009,10.064988,9.707555
7/1/2009,9.723802,10.568643
8/1/2009,10.763607,11.941511
9/1/2009,11.852153,12.136474
10/1/2009,12.071487,11.413485
11/1/2009,11.502843,11.909017
12/1/2009,11.990252,11.697807
1/1/2010,11.795288,11.51909
2/1/2010,11.592201,11.925264
3/1/2010,11.965881,12.956946
4/1/2010,13.062551,13.127539
5/1/2010,13.241267,11.925264
6/1/2010,11.795288,11.218522
7/1/2010,11.202275,11.949634
8/1/2010,12.120227,11.015435
9/1/2010,11.153534,11.657189
10/1/2010,11.770918,11.827782
11/1/2010,11.852153,11.746548
12/1/2010,11.917141,12.956946
1/1/2011,13.135662,13.322502
2/1/2011,13.403737,13.688058
3/1/2011,13.728676,13.314379
4/1/2011,13.403737,13.306255
5/1/2011,13.354996,12.867587
6/1/2011,12.818846,12.469537
7/1/2011,12.445167,12.022746
8/1/2011,12.209586,10.869212
9/1/2011,10.861089,9.593826
10/1/2011,9.520715,10.966694
11/1/2011,10.430544,10.406174
12/1/2011,10.34931,10.56052
1/1/2012,10.787977,11.421608
2/1/2012,11.51909,11.990252
3/1/2012,12.022746,12.835093
4/1/2012,12.778229,12.534525
5/1/2012,12.534525,11.380991
6/1/2012,11.161657,11.89277
7/1/2012,11.949634,11.909017
8/1/2012,11.957758,12.315191
9/1/2012,12.29082,12.6645
10/1/2012,12.753859,12.916328
11/1/2012,12.932575,12.8026
12/1/2012,12.843217,13.314379
1/1/2013,13.647441,14.118603
2/1/2013,14.191714,14.289196
3/1/2013,14.183591,14.792851
4/1/2013,14.784728,15.190902
5/1/2013,15.166531,16.116978
6/1/2013,16.181967,15.800162
7/1/2013,15.913891,16.645004
8/1/2013,16.799351,15.792039
9/1/2013,15.978879,16.173841
10/1/2013,16.198214,16.709991
11/1/2013,16.709991,17.449228
12/1/2013,17.473598,17.757919
1/1/2014,17.725426,17.108042
2/1/2014,17.091795,17.627945
3/1/2014,17.465475,18.147846
4/1/2014,18.196589,17.839155
5/1/2014,17.839155,18.107229
6/1/2014,18.123478,18.472786
7/1/2014,18.513405,18.204712
8/1/2014,18.155972,18.976442
9/1/2014,19.033306,18.822096
10/1/2014,18.781479,19.366369
11/1/2014,19.41511,19.821283
12/1/2014,19.715677,20.089357
1/1/2015,20.194963,18.69212
2/1/2015,18.740862,19.780666
3/1/2015,19.78879,19.585703
4/1/2015,19.536963,19.60195
5/1/2015,19.707556,19.983753
6/1/2015,20.089357,19.805037
7/1/2015,20.113729,20.479284
8/1/2015,20.479284,19.033306
9/1/2015,18.627132,18.407799
10/1/2015,18.399675,19.561333
11/1/2015,19.610073,19.95126
12/1/2015,20.02437,19.358246
1/1/2016,18.960196,17.644192
2/1/2016,17.562958,17.132414
3/1/2016,17.254265,18.277822
4/1/2016,18.188465,18.935825
5/1/2016,18.95207,19.293259
6/1/2016,19.155157,18.570269
7/1/2016,18.497156,19.212023
8/1/2016,19.22827,19.95126
9/1/2016,20,19.299999
10/1/2016,19.24,19.74
11/1/2016,19.809999,22.51
12/1/2016,22.629999,23.25
1/1/2017,23.610001,23.309999
2/1/2017,23.49,24.540001
3/1/2017,25.01,23.73
4/1/2017,23.77,23.530001
5/1/2017,23.65,23.25
6/1/2017,23.379999,24.67
7/1/2017,24.809999,25.09
8/1/2017,25.26,24.700001
9/1/2017,24.73,25.860001
10/1/2017,25.809999,26.6
11/1/2017,26.709999,27.52
12/1/2017,27.559999,27.91
1/1/2018,28.09,29.74
2/1/2018,29.68,28.870001
3/1/2018,28.879999,27.57
4/1/2018,27.57,27.450001
5/1/2018,27.389999,27.18
6/1/2018,27.51,26.59
7/1/2018,26.370001,27.950001
8/1/2018,28.129999,28.33
9/1/2018,28.27,27.58
10/1/2018,27.74,26.280001
11/1/2018,26.35,26.969999
12/1/2018,27.360001,23.82
1/1/2019,23.469999,25.940001
2/1/2019,25.98,26.52
3/1/2019,26.75,25.709999
4/1/2019,25.92,28.02
5/1/2019,28.049999,26.01
6/1/2019,25.969999,27.6
7/1/2019,27.92,28.25
8/1/2019,28.23,26.92
9/1/2019,26.700001,28
10/1/2019,28.129999,28.700001
11/1/2019,28.92,30.15
12/1/2019,30.200001,30.780001
1/1/2020,30.889999,29.959999
2/1/2020,30.17,26.59
3/1/2020,26.639999,20.82
4/1/2020,19.719999,22.790001
5/1/2020,22.25,23.41
6/1/2020,23.5,23.139999
7/1/2020,23.24,24.030001
8/1/2020,24.129999,25.059999
9/1/2020,24.93,24.07
10/1/2020,24.17,23.860001
11/1/2020,24.26,27.879999
12/1/2020,28.4,29.48
1/1/2021,29.59,28.950001
2/1/2021,29.27,32.310001
3/1/2021,32.860001,34.049999
4/1/2021,34,36.259998
5/1/2021,36.57,37.990002
6/1/2021,38.369999,36.689999
7/1/2021,36.869999,36.52
8/1/2021,36.77,38.400002
9/1/2021,38.43,37.529999
10/1/2021,37.630001,40.419998
