Date,Open,Close
7/1/2018,49.110001,48.459999
8/1/2018,48.560001,49.18
9/1/2018,49.049999,49
10/1/2018,49.169998,46.040001
11/1/2018,46.189999,45.009998
12/1/2018,45.98,41.279999
1/1/2019,40.599998,46.130001
2/1/2019,46.029999,45.919998
3/1/2019,46.220001,46.77
4/1/2019,47.130001,50.07
5/1/2019,50.279999,47.09
6/1/2019,46.630001,49.220001
7/1/2019,49.77,50.779999
8/1/2019,50.919998,49.529999
9/1/2019,49.189999,49.52
10/1/2019,49.650002,50.619999
11/1/2019,50.91,52.560001
12/1/2019,52.610001,53.630001
1/1/2020,53.970001,53.91
2/1/2020,54.349998,50.759998
3/1/2020,51.290001,44.240002
4/1/2020,42.950001,50.279999
5/1/2020,49.75,54.02
6/1/2020,53.889999,54.040001
7/1/2020,54.220001,58.130001
8/1/2020,58.279999,63.259998
9/1/2020,63.380001,59.400002
10/1/2020,59.889999,59.200001
11/1/2020,59.630001,65.400002
12/1/2020,65.82,67.480003
1/1/2021,67.75,66.879997
2/1/2021,67.470001,71.57
3/1/2021,72.519997,73.32
4/1/2021,73.980003,78.050003
5/1/2021,78.360001,78.790001
6/1/2021,79.080002,80.970001
7/1/2021,80.870003,82.400002
8/1/2021,82.75,85.620003
9/1/2021,85.760002,80.110001
10/1/2021,80.529999,80.050003
