Date,Open,Close
1/1/1999,32.65625,37.8125
2/1/1999,38.15625,34.0625
3/1/1999,33.625,36.59375
4/1/1999,37.5,36.8125
5/1/1999,37,36.9375
6/1/1999,36.984375,40.484375
7/1/1999,40.65625,40.015625
8/1/1999,39.8125,41.421875
9/1/1999,41.71875,41.25
10/1/1999,41.0625,42.5
11/1/1999,42.625,46.671875
12/1/1999,46.5,53.875
1/1/2000,55.625,50.5625
2/1/2000,50.515625,55.875
3/1/2000,56,60.5625
4/1/2000,59.8125,55
5/1/2000,55.8125,49.28125
6/1/2000,50.25,54.1875
7/1/2000,54.0625,51.3125
8/1/2000,51.25,56.53125
9/1/2000,57.03125,46.375
10/1/2000,47.0625,43.71875
11/1/2000,43.25,34.75
12/1/2000,35.75,31.3125
1/1/2001,31.4375,37.299999
2/1/2001,37.419998,28.01
3/1/2001,27.65,24.799999
4/1/2001,24.950001,28.809999
5/1/2001,28.799999,27.629999
6/1/2001,27.9,28.17
7/1/2001,27.9,26.219999
8/1/2001,26.700001,23.02
9/1/2001,22.51,19.25
10/1/2001,19.15,21.35
11/1/2001,21.5,24.540001
12/1/2001,24.25,24
1/1/2002,24.4,23.74
2/1/2002,23.549999,20.65
3/1/2002,20.92,21.67
4/1/2002,21.52,19.049999
5/1/2002,18.950001,18.26
6/1/2002,18.27,15.82
7/1/2002,15.78,14.32
8/1/2002,14.17,14.2
9/1/2002,13.85,11.83
10/1/2002,11.94,14.76
11/1/2002,14.6,17.1
12/1/2002,17.6,14.8
1/1/2003,14.9,14.45
2/1/2003,14.43,14.52
3/1/2003,14.55,14.3
4/1/2003,14.35,15.61
5/1/2003,15.57,16.950001
6/1/2003,17,17.07
7/1/2003,16.91,17.6
8/1/2003,17.57,18.440001
9/1/2003,18.65,18.280001
10/1/2003,18.42,19.620001
11/1/2003,19.780001,19.9
12/1/2003,20,20.379999
1/1/2004,20.459999,21.25
2/1/2004,21.35,20.709999
3/1/2004,20.74,20.16
4/1/2004,20.280001,19.389999
5/1/2004,19.52,20.15
6/1/2004,19.91,20.700001
7/1/2004,20.65,19.440001
8/1/2004,19.309999,18.58
9/1/2004,18.57,19.120001
10/1/2004,19.23,19.959999
11/1/2004,20.049999,20.98
12/1/2004,21.1,21.110001
1/1/2005,21.27,19.92
2/1/2005,20,19.950001
3/1/2005,20.1,19.559999
4/1/2005,19.5,18.870001
5/1/2005,18.959999,20.18
6/1/2005,20.200001,19.92
