Date,Open,Close
11/1/2020,103.160004,109.739998
12/1/2020,110.800003,113.440002
1/1/2021,113.879997,115.029999
2/1/2021,115.970001,112.610001
3/1/2021,113.529999,116.739998
4/1/2021,116.93,121.330002
5/1/2021,121.989998,123.599998
6/1/2021,123.75,125.949997
7/1/2021,126.040001,132.149994
8/1/2021,132.669998,135.210007
9/1/2021,135.320007,127.300003
10/1/2021,127.470001,132.529999
