Date,Open,Close
11/1/2015,30.950001,30.75
12/1/2015,30.98,31.184
1/1/2016,30.98,29.190001
2/1/2016,29.607,29.33
3/1/2016,29.799999,32.16
4/1/2016,32.022999,31.379999
5/1/2016,31.190001,31.92
6/1/2016,31.75,33.59
7/1/2016,33.830002,34.678001
8/1/2016,34.709999,33.380001
9/1/2016,33.509998,32.77
10/1/2016,32.66,30.950001
11/1/2016,30.870001,30.01
12/1/2016,29.82,30.75
1/1/2017,30.860001,30.709999
2/1/2017,30.67,32.139999
3/1/2017,32.060001,31.6
4/1/2017,31.66,31.65
5/1/2017,31.700001,31.860001
6/1/2017,31.870001,32.200001
7/1/2017,32.34,32.59
8/1/2017,32.650002,32.919998
9/1/2017,32.959999,32.240002
10/1/2017,32.279999,32.5
11/1/2017,32.549999,33.450001
12/1/2017,33.509998,32.939999
1/1/2018,32.990002,32.310001
2/1/2018,32.209999,30.110001
3/1/2018,30.120001,31.08
4/1/2018,31.120001,30.889999
5/1/2018,30.940001,31.58
6/1/2018,31.57,32.709999
7/1/2018,32.669998,33.049999
8/1/2018,32.799999,33.849998
9/1/2018,33.779999,32.610001
10/1/2018,32.610001,32.09
11/1/2018,32.18,33.849998
12/1/2018,33.900002,31
1/1/2019,30.799999,34.330002
2/1/2019,34.380001,34.709999
3/1/2019,34.77,36.220001
4/1/2019,36.27,36.029999
5/1/2019,36.060001,36.470001
6/1/2019,36.599998,36.77
7/1/2019,36.950001,37.41
8/1/2019,37.52,39.209999
9/1/2019,39.150002,39.34
10/1/2019,39.299999,39.330002
11/1/2019,39.380001,38.650002
12/1/2019,38.549999,38.669998
1/1/2020,38.790001,39.23
2/1/2020,39.389999,36.790001
3/1/2020,36.970001,31
4/1/2020,29.6,33.919998
5/1/2020,33.09,34.650002
6/1/2020,34.619999,34.810001
7/1/2020,34.950001,36.259998
8/1/2020,36.130001,36.25
9/1/2020,36.139999,35.27
10/1/2020,35.400002,34.150002
11/1/2020,34.529999,36.5
12/1/2020,36.869999,36.560001
1/1/2021,36.639999,36.759998
2/1/2021,36.990002,37.34
3/1/2021,37.759998,39.490002
4/1/2021,39.68,42.77
5/1/2021,42.869999,43.259998
6/1/2021,43.48,44.330002
7/1/2021,44.32,46.380001
8/1/2021,46.619999,47.68
9/1/2021,47.75,44.450001
10/1/2021,44.740002,48.400002
